Q7L576,CYFP1,Cytoplasmic FMR1-interacting protein 1,9.7,3
P04899,GNAI2,Guanine nucleotide-binding protein Gi subunit α-2,11.8,4
P20339,RAB5A,Ras-related protein Rab-5A,27.9,3
Q96A23,CPNE4,Copine-4,13.6,3
O60271,JIP4,C-Jun-amino-terminal kinase-interacting protein 4,4.4,2
Q15746,MYLK,"Myosin light chain kinase, smooth muscle",6.6,2
O75155,CAND2,Cullin-associated NEDD8-dissociated protein 2,8.2,2
Q5T9A4,ATD3B,ATPase family AAA domain-containing protein 3B,13.4,2
Q12792,TWF1,Twinfilin-1,22.3,2
Q9H1P3,BL2,Oxysterol-binding protein-related protein 2,10.2,2
Q96FN4,CPNE2,Copine-2,6.8,2
P46439,GSTM5,Glutathione S-transferase Μ 5,16.5,2
P14649,MYL6B,Myosin light chain 6B,21.6,3
Q15599,NHRF2,Na+/H+ exchange regulatory cofactor NHE-RF2,10.1,2
P34896,GLYC,"Serine hydroxymethyltransferase, cytosolic",6.8,2
Q5JR12,PPM1J,Protein phosphatase 1J,7.1,2
O60506,HNRPQ,Heterogeneous nuclear ribonucleoprotein Q,12.4,2
P61020,RAB5B,Ras-related protein Rab-5B,11.2,2
O95081,AGFG2,Arf-GAP domain and FG repeat-containing protein 2,6.4,2
P33121,ACSL1,Long-chain-fatty-acid–CoA ligase 1,17.2,3
P51648,AL3A2,Fatty aldehyde dehydrogenase,8.7,1
P10645,CMGA,Chromogranin-A,17.1,1
Q9BS26,ERP44,Endoplasmic reticulum resident protein 44,11.8,1
Q9ULJ8,NEB1,Neurabin-1,7.7,1
P49757,NUMB,Protein numb homolog,3.8,1
P48739,PIPNB,Phosphatidylinositol transfer protein β isoform,7.7,1
Q8NHH9,ATLA2,Atlastin-2,5.8,1
Q5HYI7,MTX3,Metaxin-3,11.9,1
Q13283,G3BP1,Ras GTPase-activating protein-binding protein 1,7.5,2
P46939,UTRO,Utrophin,4.9,1
Q86V48,LUZP1,Leucine zipper protein 1,13.4,1
P42345,MTOR,Serine/threonine-protein kinase mTOR,5.5,1
Q8TF61,FBX41,F-box only protein 41,14.1,1
Q14160,SCRIB,Protein scribble homolog,6.9,1
P06756,ITAV,Integrin α-V,10.1,1
Q6P1N0,C2D1A,Coiled-coil and C2 domain-containing protein 1A,11.3,1
Q5VWQ8,DAB2P,Disabled homolog 2-interacting protein,9,1
Q12768,STRUM,WASH complex subunit strumpellin,8.6,1
O00763,ACACB,Acetyl-CoA carboxylase 2,3.8,1
A3KMH1,K0564,Uncharacterized protein KIAA0564,5,1
Q9P253,VPS18,Vacuolar protein sorting-associated protein 18 homolog,10.3,1
Q9NY47,CA2D2,Voltage-dependent Ca2+ channel subunit α-2/δ-2,8.3,1
Q9BZ72,PITM2,Membrane-associated phosphatidylinositol transfer protein 2,9.2,1
Q8WZA9,IRGQ,Immunity-related GTPase family Q protein,14.8,1
Q7L3T8,SYPM,"Probable proline–tRNA ligase, mitochondrial",17.7,1
Q5TH69,BIG3,Brefeldin A-inhibited guanine nucleotide-exchange protein 3,5.2,1
Q16620,NTRK2,BDNF/NT-3 growth factors receptor,11.4,1
P49815,TSC2,Tuberin,4.4,1
O75153,K0664,Protein KIAA0664,6.7,1
Q9BYB0,SHAN3,SH3 and multiple ankyrin repeat domains protein 3,4,1
Q96T76,MMS19,MMS19 nucleotide excision repair protein homolog,5.2,1
P50416,CPT1A,"Carnitine O-palmitoyltransferase 1, liver isoform",6.7,1
P43007,SATT,Neutral amino acid transporter A,13,2
P19174,PLCG1,"1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase γ-1",6,1
O95602,RPA1,DNA-directed RNA polymerase I subunit RPA1,4.2,1
O14490,DLGP1,Disks large-associated protein 1,8.5,1
Q9UMZ2,SYNRG,Synergin γ,5.3,1
Q96JJ7,TMX3,Protein disulfide-isomerase TMX3,15.4,1
Q96I99,SUCB2,"Succinyl-CoA ligase [GDP-forming] subunit β, mitochondrial",15.5,1
Q8WUX9,CHMP7,Charged multivesicular body protein 7,12.8,1
Q8NEB9,PK3C3,Phosphatidylinositol 3-kinase catalytic subunit type 3,6.2,1
Q86VP1,TAXB1,Tax1-binding protein 1,9.9,1
Q15386,UBE3C,Ubiquitin-protein ligase E3C,5.2,1
Q13724,MOGS,Mannosyl-oligosaccharide glucosidase,7.4,1
Q13616,CUL1,Cullin-1,7.7,1
Q02108,GCYA3,Guanylate cyclase soluble subunit α-3,9.3,1
P26012,ITB8,Integrin β-8,7.9,1
P20936,RASA1,Ras GTPase-activating protein 1,6,1
P19338,NUCL,Nucleolin,11,1
O75899,GABR2,γ-Aminobutyric acid type B receptor subunit 2,6.3,1
A7KAX9,RHG32,ρ GTPase-activating protein 32,3.1,1
Q9Y3P9,RBGP1,Rab GTPase-activating protein 1,3.5,1
Q9UBW8,CSN7A,COP9 signalosome complex subunit 7a,23.6,1
Q9H8S9,MOB1A,MOB kinase activator 1A,32.9,1
Q9C0H5,RHG39,ρ GTPase-activating protein 39,4.8,1
Q9BV79,MECR,"Trans-2-enoyl-CoA reductase, mitochondrial",11.8,1
Q9BSU1,CP070,UPF0183 protein C16orf70,14.2,1
Q96PV0,SYGP1,Ras GTPase-activating protein SynGAP,4.2,1
Q8WY54,PPM1E,Protein phosphatase 1E,6,1
Q8N9I9,DTX3,Protein deltex-3,11.2,1
Q8N5K1,CISD2,CDGSH iron-sulfur domain-containing protein 2,31.1,1
Q8IWT6,LRC8A,Leucine-rich repeat-containing protein 8A,5.6,1
Q8IUA7,ABCA9,ATP-binding cassette sub-family A member 9,3,1
Q86UX6,ST32C,Serine/threonine-protein kinase 32C,9.7,1
Q6P995,F171B,Protein FAM171B,6.1,1
Q4G176,ACSF3,"Acyl-CoA synthetase family member 3, mitochondrial",9.5,1
Q16849,PTPRN,Receptor-type tyrosine-protein phosphatase-like N,6.1,1
Q15477,SKIV2,Helicase SKI2W,6.8,1
Q15262,PTPRK,Receptor-type tyrosine-protein phosphatase κ,3.5,1
Q15018,F175B,BRISC complex subunit Abro1,11.8,1
Q13098,CSN1,COP9 signalosome complex subunit 1,11.2,1
Q02410,APBA1,Amyloid β A4 precursor protein-binding family A member 1,6.8,1
P78362,SRPK2,SRSF protein kinase 2,7,1
P62081,RS7,40S ribosomal protein S7,19.1,1
"",,2+,,
P54750,PDE1A,"Ca phosphodiesterase 1A /calmodulin-dependent 3',5'-cyclic nucleotide",10.7,1
P48729,KC1A,Casein kinase I isoform α,12.8,1
P48553,TPC10,Trafficking protein particle complex subunit 10,4.1,1
P48449,ERG7,Lanosterol synthase,7.5,1
P42331,RHG25,ρ GTPase-activating protein 25,7.4,1
P41732,TSN7,Tetraspanin-7,13.3,1
P35606,COPB2,Coatomer subunit β',5.1,1
P31942,HNRH3,Heterogeneous nuclear ribonucleoprotein H3,19.1,1
P29323,EPHB2,Ephrin type-B receptor 2,5.2,1
O95502,NPTXR,Neuronal pentraxin receptor,8.8,1
O60826,CCD22,Coiled-coil domain-containing protein 22,7.2,1
Q9Y4J8,DTNA,Dystrobrevin α,4,1
Q9Y2Z4,SYYM,"Tyrosine–tRNA ligase, mitochondrial",6.7,1
Q9Y2V2,CHSP1,Ca2+-regulated heat stable protein 1,29.3,1
Q9Y2H5,PKHA6,Pleckstrin homology domain-containing family A member 6,3,1
Q9Y2H1,ST38L,Serine/threonine-protein kinase 38-like,10.1,1
Q9UPY6,WASF3,Wiskott-Aldrich syndrome protein family member 3,8,1
Q9UPR5,NAC2,Na+/Ca2+ exchanger 2,4.6,1
Q9UIJ7,KAD3,"GTP:AMP phosphotransferase, mitochondrial",18.9,1
Q9NRY5,F1142,Protein FAM114A2,7.1,1
Q9NR19,ACSA,"Acetyl-coenzyme A synthetase, cytoplasmic",5.3,1
Q9HDB5,NRX3B,Neurexin-3-β,8.2,1
Q9HA64,KT3K,Ketamine-3-kinase,9.4,1
Q9BYV8,CEP41,Centrosomal protein of 41 kDa,14.5,2
Q9BVK6,TMED9,Transmembrane emp24 domain-containing protein 9,17.9,1
Q99470,SDF2,Stromal cell-derived factor 2,22.3,1
Q99460,PSMD1,26S proteasome non-ATPase regulatory subunit 1,5.5,1
Q99259,DCE1,Glutamate decarboxylase 1,8.1,1
Q96TC7,RMD3,Regulator of microtubule dynamics protein 3,8.9,1
Q96Q11,TRNT1,"CCA tRNA nucleotidyltransferase 1, mitochondrial",8.1,1
Q96PE3,INP4A,"Type I inositol-3,4-bisphosphate 4-phosphatase",4.6,1
Q96M96,FGD4,"FYVE, ΡGEF and PH domain-containing protein 4",3.8,1
Q96IJ6,GMPPA,Mannose-1-phosphate guanyltransferase α,5.2,1
Q96AQ6,PBIP1,Pre-B-cell leukemia transcription factor-interacting protein 1,5.9,1
Q96A65,EXOC4,Exocyst complex component 4,3.5,1
Q92575,UBXN4,UBX domain-containing protein 4,6.9,1
Q8WXS5,CCG8,Voltage-dependent Ca2+ channel γ-8 subunit,16.9,1
Q8WVR3,CG043,Uncharacterized protein C7orf43,7.8,1
Q8TD55,PKHO2,Pleckstrin homology domain-containing family O member 2,8.6,1
Q8NI37,PPTC7,Protein phosphatase PTC7 homolog,11.5,1
Q8NHW5,RLA0L,60S acidic ribosomal protein P0-like,11.7,1
Q8NBF2,NHLC2,NHL repeat-containing protein 2,3,1
Q8N414,PGBD5,PiggyBac transpable element-derived protein 5,9.9,1
Q86X55,CARM1,Histone-arginine methyltransferase CARM1,6.6,1
Q7RTN6,STRAA,STE20-related kinase adapter protein α,7.2,1
Q6XQN6,PNCB,Nicotinate phosphoribosyltransferase,6.7,1
Q6QNY0,BL1S3,Biogenesis of lysome-related organelles complex 1 subunit 3,18.3,1
Q53ET0,CRTC2,CREB-regulated transcription coactivator 2,5.5,1
Q16563,SYPL1,Synaptophysin-like protein 1,11.2,1
Q15785,TOM34,Mitochondrial import receptor subunit TOM34,11.7,1
Q15637,SF01,Splicing factor 1,5,1
Q14258,TRI25,E3 ubiquitin/ISG15 ligase TRIM25,6.3,1
Q13671,RIN1,Ras and Rab interactor 1,4.2,1
Q08AM6,VAC14,Protein VAC14 homolog,4.9,1
P62424,RL7A,60S ribosomal protein L7a,14.7,1
P62330,ARF6,ADP-ribosylation factor 6,16.6,1
P53007,TXTP,"Tricarboxylate transport protein, mitochondrial",17,1
P52788,SPSY,Spermine synthase,7.7,1
P48163,MAOX,NADP-dependent malic enzyme,6.6,1
P43378,PTN9,Tyrosine-protein phosphatase non-receptor type 9,5.2,1
P35237,SPB6,Serpin B6,11.4,1
P30531,SC6A1,Na+- and Cl–-dependent GABA transporter 1,8.5,1
P28062,PSB8,Proteasome subunit β type-8,13,1
P17152,TMM11,"Transmembrane protein 11, mitochondrial",17.2,1
P0CG30,GSTT2,Glutathione S-transferase θ-2B,11.5,1
P05556,ITB1,Integrin β-1,5.3,1
P01906,DQA2,"HLA class II histocompatibility antigen, DQ α 2 chain",16.1,1
O00178,GTPB1,GTP-binding protein 1,4.5,1
Q9Y4P1,ATG4B,Cysteine protease ATG4B,9.2,1
Q9Y2Z9,COQ6,Ubiquinone biosynthesis monooxygenase COQ6,4.9,1
Q9Y237,PIN4,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4,20.6,1
Q9UQF2,JIP1,C-Jun-amino-terminal kinase-interacting protein 1,3.4,1
Q9ULA0,DNPEP,Aspartyl aminopeptidase,5.7,1
Q9UKY7,CDV3,Protein CDV3 homolog,24.8,1
Q9UKU7,ACAD8,"Isobutyryl-CoA dehydrogenase, mitochondrial",5.5,1
Q9UK76,HN1,Hæmatological and neurological expressed 1 protein,13,1
Q9UIC8,LCMT1,Leucine carboxyl methyltransferase 1,5.4,1
Q9UBP4,DKK3,Dickkopf-related protein 3,7.4,1
Q9UBI6,GBG12,Guanine nucleotide-binding protein Gi/Gs/Go subunit γ-12,45.8,1
Q9P0K9,CI004,Uncharacterized protein C9orf4,6.7,1
Q9NWV8,BABA1,BRISC and BRCA1-A complex member 1,13.7,1
Q9NVT9,ARMC1,Armadillo repeat-containing protein 1,20.9,2
Q9NRF8,PYRG2,CTP synthase 2,3.9,1
Q9HCG7,GBA2,Non-lysomal glucylceramidase,2.8,1
Q9H6K5,YS027,Putative uncharacterized protein FLJ22184,4.5,1
Q9H1E5,TMX4,Thioredoxin-related transmembrane protein 4,6.3,1
Q9H061,T126A,Transmembrane protein 126A,10.8,1
Q9BXW7,CECR5,Cat eye syndrome critical region protein 5,6.6,1
Q9BXK5,B2L13,Bcl-2-like protein 13,3.9,1
Q9BWH2,FUND2,FUN14 domain-containing protein 2,11.1,1
Q9BUL8,PDC10,Programmed cell death protein 10,10.9,1
Q9BSJ2,GCP2,γ-Tubulin complex component 2,2.8,1
Q9BSH4,TACO1,Translational activator of cytochrome c oxidase 1,8.8,1
Q99643,C560,"Succinate dehydrogenase cytochrome b560 subunit, mitochondrial",8.9,1
Q96S97,MYADM,Myeloid-associated differentiation marker,5,1
Q96P47,AGAP3,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3",2.5,1
Q96J01,THOC3,THO complex subunit 3,11.4,1
Q93096,TP4A1,Protein tyrosine phosphatase type IVA 1,15,1
Q92932,PTPR2,Receptor-type tyrosine-protein phosphatase N2,2.8,1
Q92828,COR2A,Coronin-2A,4,1
Q8WWI5,CTL1,Choline transporter-like protein 1,4.3,1
Q8TAF3,WDR48,WD repeat-containing protein 48,4.6,1
Q8NBJ7,SUMF2,Sulfatase-modifying factor 2,6.6,1
Q8N6N7,ACBD7,Acyl-CoA-binding domain-containing protein 7,35.2,1
Q86TP1,PRUNE,Protein prune homolog,7.5,1
Q7Z6L1,TCPR1,Tectonin β-propeller repeat-containing protein 1,3.3,1
Q6YP21,KAT3,Kynurenine–oxoglutarate transaminase 3,4.8,1
Q6UWR7,ENPP6,Ectonucleotide pyrophosphatase/phosphodiesterase family member 6,6.4,1
Q6P9B6,K1609,TLD domain-containing protein KIAA1609,6.6,1
Q53T59,H1BP3,HCLS1-binding protein 3,6.1,1
Q17RB0,F127C,Protein FAM127C,22.1,1
Q16537,2A5E,Serine/threonine-protein phosphatase 2A 56 kDa regulatory,,
"",,subunit ε isoform,,
"",,,4.9,1
Q15750,TAB1,TGF-β-activated kinase 1 and MAP3K7-binding protein 1,3.8,1
Q15031,SYLM,"Probable leucine–tRNA ligase, mitochondrial",2.3,1
Q14694,UBP10,Ubiquitin carboxyl-terminal hydrolase 10,3.4,1
Q14410,GLPK2,Glycerol kinase 2,5.4,1
Q13491,GPM6B,Neuronal membrane glycoprotein M6-b,8.3,1
Q12982,BNIP2,BCL2/adenovirus E1B 19 kDa protein-interacting protein 2,7,1
Q09019,DMWD,Dystrophia myotonica WD repeat-containing protein,2.5,1
Q08623,HDHD1,Pseudouridine-5'-monophosphatase,15.4,1
Q02878,RL6,60S ribosomal protein L6,8.3,1
P62318,SMD3,Small nuclear ribonucleoprotein Sm D3,14.3,1
P61011,SRP54,Signal recognition particle 54 kDa protein,5.8,1
P50225,ST1A1,Sulfotransferase 1A1,8.1,1
P48058,GRIA4,Glutamate receptor 4,2.8,1
P46783,RS10,40S ribosomal protein S10,14.6,1
P37108,SRP14,Signal recognition particle 14 kDa protein,31.6,1
P36551,HEM6,"Coproporphyrinogen-III oxidase, mitochondrial",6.2,1
P29144,TPP2,Tripeptidyl-peptidase 2,1.8,1
P27694,RFA1,Replication protein A 70 kDa DNA-binding subunit,7,1
P24310,CX7A1,"Cytochrome c oxidase subunit 7A1, mitochondrial",25.3,1
P08243,ASNS,Asparagine synthetase [glutamine-hydrolyzing],4.5,1
P05408,7B2,Neuroendocrine protein 7B2,11.3,1
P04632,CPNS1,Calpain small subunit 1,8.6,1
P02747,C1QC,Complement C1q subcomponent subunit C,12.7,1
O95881,TXD12,Thioredoxin domain-containing protein 12,12.8,1
O43676,NDUB3,NADH dehydrogenase [ubiquinone] 1 β subcomplex subunit 3,12.2,1
O43592,XPOT,Exportin-T,2.2,1
O15372,EIF3H,Eukaryotic translation initiation factor 3 subunit H,6.3,1
O15173,PGRC2,Membrane-associated progesterone receptor component 2,9.9,1
O14879,IFIT3,Interferon-induced protein with tetratricopeptide repeats 3,5.5,1
O14579,COPE,Coatomer subunit ε,9.7,1
B7ZBB8,PP13G,Putative protein phosphatase 1 regulatory inhibitor subunit 3G,9.8,1
Q9Y6H1,CHCH2,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 2, mitochondrial",18.5,1
Q9Y5Z4,HEBP2,Hæme-binding protein 2,6.3,1
Q9Y534,CSDC2,Cold shock domain-containing protein C2,7.2,1
Q9Y4X5,ARI1,E3 ubiquitin-protein ligase ARIH1,2,1
Q9Y3D6,FIS1,Mitochondrial fission 1 protein,7.2,1
Q9Y343,SNX24,Sorting nexin-24,5.3,1
Q9UPW5,CBPC1,Cytosolic carboxypeptidase 1,0.9,1
Q9UHY7,ENOPH,Enolase-phosphatase E1,5.4,1
Q9NZT2,OGFR,Opioid growth factor receptor,2.4,1
Q9NYS0,KBRS1,NF-κ-B inhibitor-interacting Ras-like protein 1,6.3,1
Q9NYR9,KBRS2,NF-κ-B inhibitor-interacting Ras-like protein 2,6.3,1
Q9NXR7,BRE,BRCA1-A complex subunit BRE,3.7,1
Q9NXA8,SIRT5,"NAD-dependent lysine demalonylase and desuccinylase sirtuin-5, mitochondrial",5.8,1
Q9NX14,NDUBB,"NADH dehydrogenase [ubiquinone] 1 β subcomplex subunit 11, mitochondrial",7.2,1
Q9NUP1,CNO,Protein cappuccino homolog,6,1
Q9NTG7,SIRT3,"NAD-dependent deacetylase sirtuin-3, mitochondrial",2.8,1
Q9H993,CF211,UPF0364 protein C6orf211,3.9,1
Q9H8Y8,GORS2,Golgi reassembly-stacking protein 2,2.9,1
Q9H7P6,F125B,Multivesicular body subunit 12B,3.4,1
Q9H6V9,CB043,UPF0554 protein C2orf43,3.1,1
Q9BTX7,TTPAL,α-Tocopherol transfer protein-like,3.8,1
Q99574,NEUS,Neurerpin,3.2,1
Q96FE5,LIGO1,Leucine-rich repeat and immunoglobulin-like domain-,,
"",,containing nogo receptor-interacting protein 1,,
"",,,2.4,1
Q96B36,AKTS1,Proline-rich AKT1 substrate 1,4.7,1
Q8WUK0,PTPM1,Protein-tyrosine phosphatase mitochondrial 1,6.5,1
Q8N6H7,ARFG2,ADP-ribosylation factor GTPase-activating protein 2,4.4,1
Q6PL24,TMED8,Protein TMED8,6.8,1
Q6GMV2,SMYD5,SET and MYND domain-containing protein 5,3.8,1
Q5UCC4,INM02,UPF0510 protein INM02,4.6,1
Q2TAA2,IAH1,Isoamyl acetate-hydrolyzing esterase 1 homolog,4.8,1
Q15493,RGN,Regucalcin,4.3,1
Q15388,TOM20,Mitochondrial import receptor subunit TOM20 homolog,9,1
Q15369,ELOC,Transcription elongation factor B polypeptide 1,11.6,1
Q14956,GPNMB,Transmembrane glycoprotein NMB,1.6,1
Q14118,DAG1,Dystroglycan,1.2,1
Q14108,SCRB2,Lysome membrane protein 2,3.8,1
Q06203,PUR1,Amidophosphoribosyltransferase,2.7,1
Q00765,REEP5,Receptor expression-enhancing protein 5,4.2,1
P63215,GBG3,Guanine nucleotide-binding protein Gi/Gs/Go subunit γ-3,22.7,1
P63173,RL38,60S ribosomal protein L38,18.6,1
P63172,DYLT1,Dynein light chain Tctex-type 1,14.2,1
P62314,SMD1,Small nuclear ribonucleoprotein Sm D1,10.9,1
P62304,RUXE,Small nuclear ribonucleoprotein E,12,1
P62263,RS14,40S ribosomal protein S14,8.6,1
P61960,UFM1,Ubiquitin-fold modifier 1,17.7,1
P53611,PGTB2,Geranylgeranyl transferase type-2 subunit β,3.3,1
P53367,ARFP1,Arfaptin-1,4.6,1
P51888,PRELP,Prolargin,3.4,1
P49441,INPP,Inositol polyphosphate 1-phosphatase,3,1
P49427,UB2R1,Ubiquitin-conjugating enzyme E2 R1,6.4,1
P35244,RFA3,Replication protein A 14 kDa subunit,14.1,1
P33316,DUT,"Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial",4.8,1
P27449,VATL,V-type proton ATPase 16 kDa proteolipid subunit,11.6,2
P24666,PPAC,Low molecular weight phosphotyrosine protein phosphatase,5.7,1
P21964,COMT,Catechol O-methyltransferase,4.4,1
P16435,NCPR,NADPH–cytochrome P450 reductase,1.3,1
P16070,CD44,CD44 antigen,1.6,1
P14406,CX7A2,"Cytochrome c oxidase subunit 7A2, mitochondrial",15.7,1
P10155,RO60,60 kDa SS-A/Ro ribonucleoprotein,2.4,1
P07311,ACYP1,Acylphosphatase-1,9.1,1
P05386,RLA1,60S acidic ribosomal protein P1,14,1
P04271,S100B,Protein S100-B,16.3,1
P03886,NU1M,NADH-ubiquinone oxidoreductase chain 1,6.3,1
P01876,IGHA1,Ig α-1 chain C region,4.2,1
P01011,AACT,α-1-Antichymotrypsin,2.4,1
P00846,ATP6,ATP synthase subunit a,4.4,1
O95336,6PGL,6-phosphogluconolactonase,4.7,1
O75508,CLD11,Claudin-11,6.8,1
O75223,GGCT,γ-Glutamylcyclotransferase,7.4,1
O75208,COQ9,"Ubiquinone biosynthesis protein COQ9, mitochondrial",3.5,1
O60888,CUTA,Protein CutA,7.8,1
O60869,EDF1,Endothelial differentiation-related factor 1,10.1,1
O43504,HBXIP,Hepatitis B virus X-interacting protein,22,1
O14949,QCR8,Cytochrome b-c1 complex subunit 8,15.9,1
O14558,HSPB6,Heat shock protein β-6,6.3,1
A6NNH0,GATL1,GATS-like protein 1,3.6,1
Q9H019,FA54B,Protein FAM54B,4.1,1
Q9BV86,NTM1A,α N-terminal protein methyltransferase 1A,14.4,1
Q9BRX2,PELO,Protein pelota homolog,4.9,1
P50552,VASP,Vasodilator-stimulated phosphoprotein,3.4,1
Q9Y4D8,K0614,Probable E3 ubiquitin-protein ligase C12orf51,2.1,2
Q8N3E9,PLCD3,"1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase δ-3",1.9,1
Q96EK5,KBP,KIF1-binding protein,8.7,1
Q9Y2W6,TDRKH,Tudor and KH domain-containing protein,5.5,1
Q8TF42,UBS3B,Ubiquitin-associated and SH3 domain-containing protein B,5.7,1
O15197,EPHB6,Ephrin type-B receptor 6,3.7,1
Q9BZK3,NACP1,Putative nascent polypeptide-associated complex subunit α-like protein,10.8,1
Q92804,RBP56,TATA-binding protein-associated factor 2N,7.4,1
P53667,LIMK1,LIM domain kinase 1,3.6,1
Q9Y3E5,PTH2,"Peptidyl–tRNA hydrolase 2, mitochondrial",8.4,1
Q63HM9,PLCX3,PI-PLC X domain-containing protein 3,3.1,1
Q12907,LMAN2,Vesicular integral-membrane protein VIP36,3.1,1
O00629,IMA4,Importin subunit α-4,3.1,1
Q5T0D9,TPRGL,Tumor protein p63-regulated gene 1-like protein,18.8,1
Q8TEV9,SMCR8,Smith-Magenis syndrome chromosomal region candidate,,
"",,gene 8 protein,,
"",,,5.4,1
P02730,B3AT,Band 3 anion transport protein,0.9,1
Q9HCD6,TANC2,Protein TANC2,4.6,1
Q96RT1,LAP2,Protein LAP2,1.3,1
P00533,EGFR,Epidermal growth factor receptor,3.8,2
Q8IZD9,DOCK3,Dedicator of cytokinesis protein 3,4.3,1
P41240,CSK,Tyrosine-protein kinase CSK,12,1
Q13480,GAB1,GRB2-associated-binding protein 1,5,1
P54709,AT1B3,Na+/K+-transporting ATPase subunit β-3,3.9,1
Q9UJY5,GGA1,ADP-ribosylation factor-binding protein GGA1,6.6,1
Q9BX26,SYCP2,Synaptonemal complex protein 2,6.9,2
Q9Y490,TLN1,Talin-1,10.7,5
O75323,NIPS2,Protein NipSnap homolog 2,12.6,2
Q16695,H31T,Histone H3.1t,22.1,1
Q8NCA5,FA98A,Protein FAM98A,3.9,1
P35241,RADI,Radixin,25.6,6
Q9UHD2,TBK1,Serine/threonine-protein kinase TBK1,4.7,1
O14972,DSCR3,Down syndrome critical region protein 3,8.1,2
Q02779,M3K10,Mitogen-activated protein kinase kinase kinase 10,2.3,1
O15083,ERC2,ERC protein 2,13.5,1
Q8WZ74,CTTB2,Cortactin-binding protein 2,3.7,1
Q9H267,VP33B,Vacuolar protein sorting-associated protein 33B,5.3,2
P51687,SUOX,"Sulfite oxidase, mitochondrial",4.2,1
B2RPK0,HGB1A,Putative high mobility group protein B1-like 1,12.8,1
P43243,MATR3,Matrin-3,10.6,1
P06730,IF4E,Eukaryotic translation initiation factor 4E,9.7,1
Q86UL8,MAGI2,"Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 2",6.5,1
P56378,68MP,6.8 kDa mitochondrial proteolipid,55.2,1
P04181,OAT,"Ornithine aminotransferase, mitochondrial",7.1,1
Q9UPN3,MACF1,"Microtubule-actin crs-linking factor 1, isoforms 1/2/3/5",6.8,3
P63208,SKP1,S-Phase kinase-associated protein 1,11,1
Q96SU4,BL9,Oxysterol-binding protein-related protein 9,7.3,1
Q8IV38,ANKY2,Ankyrin repeat and MYND domain-containing protein 2,11.1,1
P24534,EF1B,Elongation factor 1-β,4.4,2
Q9BYW2,SETD2,Histone-lysine N-methyltransferase SETD2,6.1,1
Q9NXC2,GFOD1,Glucose-fructose oxidoreductase domain-containing protein 1,3.6,1
Q9Y450,HBS1L,HBS1-like protein,4.4,1
O95825,QORL1,Quinone oxidoreductase-like protein 1,9.2,1
O95571,ETHE1,"Protein ETHE1, mitochondrial",12.2,1
Q6ZV89,SH2D5,SH2 domain-containing protein 5,3.3,1
Q99700,ATX2,Ataxin-2,5,1
P11166,GTR1,"Solute carrier family 2, facilitated glucose transporter member 1",2.8,1
Q9UQ13,SHOC2,Leucine-rich repeat protein SHOC-2,4.8,1
P13473,LAMP2,Lysome-associated membrane glycoprotein 2,2,1
Q96GR2,ACBG1,Long-chain-fatty-acid–CoA ligase ACSBG1,4.3,2
O60502,NCOAT,Bifunctional protein NCOAT,5.3,1
Q01085,TIAR,Nucleolysin TIAR,11.2,1
Q9BY44,EIF2A,Eukaryotic translation initiation factor 2A,4.3,1
Q05397,FAK1,Focal adhesion kinase 1,8.1,1
O75896,TUSC2,Tumor suppressor candidate 2,40.9,1
O43895,XPP2,Xaa-Pro aminopeptidase 2,1.6,1
Q02153,GCYB1,Guanylate cyclase soluble subunit β-1,8.2,2
Q96PE7,MCEE,"Methylmalonyl-CoA epimerase, mitochondrial",7.4,1
Q8IYQ7,THNS1,Threonine synthase-like 1,7.7,1
O95167,NDUA3,NADH dehydrogenase [ubiquinone] 1 α subcomplex subunit 3,8.3,1
O75962,TRIO,Triple functional domain protein,3,1
Q9P242,NYAP2,Neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter 2,10.3,1
P06307,CCKN,Cholecystokinin,27.8,1
Q5TCQ9,MAGI3,"Membrane-associated guanylate kinase, WW and PDZ",,
"",,domain-containing protein 3,,
"",,,4.4,1
Q9H2M9,RBGPR,Rab3 GTPase-activating protein non-catalytic subunit,4.9,1
P36873,PP1G,Serine/threonine-protein phosphatase PP1-γ catalytic subunit,14.2,6
P11215,ITAM,Integrin α-M,1.6,1
Q9NS69,TOM22,Mitochondrial import receptor subunit TOM22 homolog,7.7,1
Q5VZM2,RRAGB,Ras-related GTP-binding protein B,5.3,1
O43169,CYB5B,Cytochrome b5 type B,15.8,1
P67870,CSK2B,Casein kinase II subunit β,6.5,1
P05060,SCG1,Secretogranin-1,10,1
P54284,CACB3,Voltage-dependent L-type Ca2+ channel subunit β-3,17.8,2
P12081,SYHC,"Histidine–tRNA ligase, cytoplasmic",14.3,1
P04062,GLCM,Glucylceramidase,5.8,1
P07947,YES,Tyrosine-protein kinase Yes,23,7
P35498,SCN1A,Na+ channel protein type 1 subunit α,9.4,2
Q96DG6,CMBL,Carboxymethylenebutenolidase homolog,18.8,1
Q6PHR2,ULK3,Serine/threonine-protein kinase ULK3,2.5,1
